nombre_de_producto,precio_de_producto,url_producto 
PARKA BOMBER ARMY,$10990,https://www.tricot.cl/producto/parka-bomber-army-verde-oscuro
PARKA GORRO CHIPORRO,$17990,https://www.tricot.cl/producto/parka-gorro-chiporro-negro
PARKA SIN MANGAS,$6990,https://www.tricot.cl/producto/parka-sin-mangas-negro
